comparison_key,source_user,source_repo,source_results_root,benchmark,run_label,run_root,run_name,method,method_display,method_family,config_id,config_ids,config_payload_json,quant_meta_json,prompt_id,prompt_index,prompt,seed,video_name,video_path,video_rel_path,resolution_h,resolution_w,num_frames,fps,duration_sec,is_ten_second,wall_time_sec,peak_vram_bytes,peak_vram_mb,compression_ratio,bf16_kv_bytes,compressed_kv_bytes,quantize_time_s,dequantize_time_s,total_runtime_s,avg_runtime_s_per_prompt,moviegen_fidelity_psnr,moviegen_fidelity_ssim,moviegen_fidelity_lpips,moviegen_fidelity_psnr_agg,moviegen_fidelity_ssim_agg,moviegen_fidelity_lpips_agg,moviegen_background_consistency,moviegen_imaging_quality,moviegen_subject_consistency,moviegen_aesthetic_quality,moviegen_background_consistency_agg,moviegen_imaging_quality_agg,moviegen_subject_consistency_agg,moviegen_aesthetic_quality_agg,moviegen_drift_points,moviegen_drift_last_imaging_quality,source_moviegen_run_root,storyeval_fidelity_psnr,storyeval_fidelity_ssim,storyeval_fidelity_lpips,storyeval_fidelity_psnr_agg,storyeval_fidelity_ssim_agg,storyeval_fidelity_lpips_agg,storyeval_background_consistency,storyeval_imaging_quality,storyeval_subject_consistency,storyeval_aesthetic_quality,storyeval_background_consistency_agg,storyeval_imaging_quality_agg,storyeval_subject_consistency_agg,storyeval_aesthetic_quality_agg,storyeval_avg_runtime_sec,storyeval_avg_peak_vram_mb,storyeval_max_peak_vram_mb,storyeval_num_records,storyeval_num_prompts,storyeval_num_success,storyeval_num_failed,storyeval_drift_points,storyeval_drift_last_imaging_quality
vaishak:moviegen:/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s:TPTQ_INT2 [089f989f38f6]:6:6,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,moviegen,backfill_tptq_int2_089f989f38f6_10s,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s,backfill_tptq_int2_089f989f38f6_10s,TPTQ_INT2,TPTQ_INT2,BF16,089f989f38f6,089f989f38f6,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},6,6,"A close-up shot of a Victoria crowned pigeon in a naturalistic wildlife photography style, showcasing its striking blue plumage and red chest. The bird’s crest is adorned with delicate, lacy feathers, and its eye is a striking red color, adding to its regal and majestic appearance. The pigeon’s head is tilted slightly to the side, giving it a regal gaze. The background is blurred, emphasizing the bird’s striking beauty against a soft, muted backdrop. The lighting highlights the bird’s feathers, creating a vibrant and lifelike image.",6,prompt_0006_seed_6.mp4,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0006_seed_6.mp4,results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0006_seed_6.mp4,480,832,165,16,10.3125,True,166.94573677005246,21313176576,20325.8291015625,2.7166268178909103,12076646400,4445456520,877.410262524616,8.281300796195865,1672.2279411405325,167.22279411405324,23.336438771625183,0.7772413925093252,0.14511423240782637,19.90616684978385,0.6267608343876978,0.23966831435477642,0.9720205911775914,67.1417250662139,0.9505750158937966,0.5149843692779541,0.9420317859184452,0.7237054169857141,0.9264179406187883,0.6290869057178498,1,0.7221577674403333,/data/vaishak/kv-quant-longhorizon/results/runs/1772751420_baseline10s_10prompts_v3,,,,,,,,,,,,,,,,,,,,,,,
vaishak:moviegen:/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s:TPTQ_INT2 [089f989f38f6]:7:7,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,moviegen,backfill_tptq_int2_089f989f38f6_10s,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s,backfill_tptq_int2_089f989f38f6_10s,TPTQ_INT2,TPTQ_INT2,BF16,089f989f38f6,089f989f38f6,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},7,7,"A photorealistic closeup video of two pirate ships battling each other as they sail inside a steaming cup of coffee. The ships are intricately detailed, with wooden planks, sails flapping in the breeze, and cannons aimed at each other. The crew members, wearing authentic pirate attire, brandish swords and pistols, their expressions fierce and determined. The coffee foam creates a frothy, turbulent sea, with ripples and waves realistically depicted. The background is a blurred, warm brown coffee surface, with steam rising gently. The camera angle is slightly elevated, capturing the intense action from above.",7,prompt_0007_seed_7.mp4,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0007_seed_7.mp4,results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0007_seed_7.mp4,480,832,165,16,10.3125,True,165.9501836411655,21309220352,20322.05615234375,2.7166268178909103,12076646400,4445456520,877.410262524616,8.281300796195865,1672.2279411405325,167.22279411405324,16.435769239461226,0.6356686156274145,0.2537983744165324,19.90616684978385,0.6267608343876978,0.23966831435477642,0.9283477038871951,77.00693673798533,0.9123260796796985,0.6583039164543152,0.9420317859184452,0.7237054169857141,0.9264179406187883,0.6290869057178498,1,0.7221577674403333,/data/vaishak/kv-quant-longhorizon/results/runs/1772751420_baseline10s_10prompts_v3,,,,,,,,,,,,,,,,,,,,,,,
vaishak:moviegen:/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s:TPTQ_INT2 [089f989f38f6]:8:8,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,moviegen,backfill_tptq_int2_089f989f38f6_10s,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s,backfill_tptq_int2_089f989f38f6_10s,TPTQ_INT2,TPTQ_INT2,BF16,089f989f38f6,089f989f38f6,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},8,8,"A vibrant anime illustration in a thick painting style featuring a young man in his 20s sitting on a fluffy white cloud in the sky, engrossed in reading a classic leather-bound book. He has short, messy black hair and expressive brown eyes, wearing a casual white t-shirt and blue jeans. His posture is relaxed yet attentive, with one leg crossed over the other. The background is a vivid sky with cotton-like clouds and a soft sunset glow, casting a warm orange hue. The scene has a dreamy and ethereal quality. A medium shot with a slightly downward angle.",8,prompt_0008_seed_8.mp4,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0008_seed_8.mp4,results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0008_seed_8.mp4,480,832,165,16,10.3125,True,166.7904054131359,21318755840,20331.14990234375,2.7166268178909103,12076646400,4445456520,877.410262524616,8.281300796195865,1672.2279411405325,167.22279411405324,24.118320115938733,0.7581376688710102,0.16428332142249652,19.90616684978385,0.6267608343876978,0.23966831435477642,0.9766488424161586,77.60635084672408,0.9569362992557083,0.7047644853591919,0.9420317859184452,0.7237054169857141,0.9264179406187883,0.6290869057178498,1,0.7221577674403333,/data/vaishak/kv-quant-longhorizon/results/runs/1772751420_baseline10s_10prompts_v3,,,,,,,,,,,,,,,,,,,,,,,
vaishak:moviegen:/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s:TPTQ_INT2 [089f989f38f6]:9:9,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,moviegen,backfill_tptq_int2_089f989f38f6_10s,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s,backfill_tptq_int2_089f989f38f6_10s,TPTQ_INT2,TPTQ_INT2,BF16,089f989f38f6,089f989f38f6,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},9,9,"A historical footage style photograph depicting a bustling gold rush town in California. The scene captures miners panning for gold in a stream, their faces weathered and determined. Behind them, makeshift wooden shacks and tents line the streets, with smoke rising from chimneys. A man in a dusty hat and tattered clothes stands near a sluice box, his hand on his hip, looking out towards the camera with a mix of hope and hardship. The background features rolling hills and dense forests, with a few oxen-drawn wagons in the distance. The photo has a sepia tone and a grainy texture, capturing the essence of the era. A medium shot with a slightly tilted angle.",9,prompt_0009_seed_9.mp4,/data/vaishak/combined-kv-quant/results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0009_seed_9.mp4,results/runs/backfill_tptq_int2_089f989f38f6_10s/videos/TPTQ_INT2/prompt_0009_seed_9.mp4,480,832,165,16,10.3125,True,172.95160757098347,21311176704,20323.921875,2.7166268178909103,12076646400,4445456520,877.410262524616,8.281300796195865,1672.2279411405325,167.22279411405324,19.604527334948198,0.5667364744538466,0.25449982991046977,19.90616684978385,0.6267608343876978,0.23966831435477642,0.9518908989138719,73.99248005260121,0.9183690898665567,0.6156154274940491,0.9420317859184452,0.7237054169857141,0.9264179406187883,0.6290869057178498,1,0.7221577674403333,/data/vaishak/kv-quant-longhorizon/results/runs/1772751420_baseline10s_10prompts_v3,,,,,,,,,,,,,,,,,,,,,,,
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_CD_is_inserted_into_a_player_and_then_spins_up:0,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_CD_is_inserted_into_a_player_and_then_spins_up,0,"A CD is inserted into a player, and then spins up.",0,prompt_0000_seed_0.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0000_seed_0.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_CD_is_inserted_into_a_player_and_then_spins_up_seed0.mp4,480,832,165,16,10.3125,True,98.13470986811444,14638617600,13960.4736328125,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_CD_tray_opens_a_disc_is_placed_inside_and_then_the_tray_closes:1,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_CD_tray_opens_a_disc_is_placed_inside_and_then_the_tray_closes,1,"A CD tray opens, a disc is placed inside, and then the tray closes.",1,prompt_0001_seed_1.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0001_seed_1.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_CD_tray_opens_a_disc_is_placed_inside_and_then_the_tray_closes_seed1.mp4,480,832,165,16,10.3125,True,103.26248545013368,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_Slinky_is_placed_at_the_top_of_stairs_begins_to_walk_down_and_then_reaches_the_bottom:2,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_Slinky_is_placed_at_the_top_of_stairs_begins_to_walk_down_and_then_reaches_the_bottom,2,"A Slinky is placed at the top of stairs, begins to walk down, and then reaches the bottom.",2,prompt_0002_seed_2.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0002_seed_2.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_Slinky_is_placed_at_the_top_of_stairs_begins_to_walk_down_and_then_reaches_the_bottom_seed2.mp4,480,832,165,16,10.3125,True,101.57554915221408,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_baker_decorates_a_cake_with_frosting_adds_sprinkles_and_then_places_it_in_a_display:3,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_baker_decorates_a_cake_with_frosting_adds_sprinkles_and_then_places_it_in_a_display,3,"A baker decorates a cake with frosting, adds sprinkles, and then places it in a display.",3,prompt_0003_seed_3.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0003_seed_3.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_baker_decorates_a_cake_with_frosting_adds_sprinkles_and_then_places_it_in_a_display_seed3.mp4,480,832,165,16,10.3125,True,102.430018868763,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_ball_rolls_towards_a_wheelchair_collides_the_wheelchair_and_bounces_back_and_then_rolls_away_slowly:4,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_ball_rolls_towards_a_wheelchair_collides_the_wheelchair_and_bounces_back_and_then_rolls_away_slowly,4,"A ball rolls towards a wheelchair, collides the wheelchair and bounces back, and then rolls away slowly.",4,prompt_0004_seed_4.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0004_seed_4.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_ball_rolls_towards_a_wheelchair_collides_the_wheelchair_and_bounces_back_and_then_rolls_away_slowly_seed4.mp4,480,832,165,16,10.3125,True,102.53480131272227,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_balloon_artist_inflates_a_long_balloon_twists_it_several_times_and_creates_a_dog_shape:5,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_balloon_artist_inflates_a_long_balloon_twists_it_several_times_and_creates_a_dog_shape,5,"A balloon artist inflates a long balloon, twists it several times, and creates a dog shape.",5,prompt_0005_seed_5.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0005_seed_5.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_balloon_artist_inflates_a_long_balloon_twists_it_several_times_and_creates_a_dog_shape_seed5.mp4,480,832,165,16,10.3125,True,102.50721221789718,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_balloon_is_inflated_from_the_inital_state_released_into_the_air_and_then_slowly_deflates_while_ascending:6,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_balloon_is_inflated_from_the_inital_state_released_into_the_air_and_then_slowly_deflates_while_ascending,6,"A balloon is inflated from the inital state, released into the air, and then slowly deflates while ascending.",6,prompt_0006_seed_6.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0006_seed_6.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_balloon_is_inflated_from_the_inital_state_released_into_the_air_and_then_slowly_deflates_while_ascending_seed6.mp4,480,832,165,16,10.3125,True,101.58955065207556,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s:AGE_TIER_INT2 [9bbee19b8cfd]:A_bartender_shakes_a_cocktail_pours_it_into_a_glass_and_then_garnishes_it_with_a_lemon_wedge:7,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s,AGE_TIER_INT2,AGE_TIER_INT2,AGE_TIER,9bbee19b8cfd,9bbee19b8cfd,"{""benchmark"":""moviegen"",""bits"":2,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""AGE_TIER_INT2"",""method_family"":""AGE_TIER"",""quant_meta"":{""age_tier_config_recent_ratio"":0.3,""age_tier_old_bits"":2.0,""age_tier_recent_bits"":4.0}}","{""age_tier_config_recent_ratio"": 0.3, ""age_tier_old_bits"": 2.0, ""age_tier_recent_bits"": 4.0}",A_bartender_shakes_a_cocktail_pours_it_into_a_glass_and_then_garnishes_it_with_a_lemon_wedge,7,"A bartender shakes a cocktail, pours it into a glass, and then garnishes it with a lemon wedge.",7,prompt_0007_seed_7.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/AGE_TIER_INT2/prompt_0007_seed_7.mp4,results/benchmarks/storyeval/storyeval_age_tier_int2_9bbee19b8cfd_10prompts_10s/videos/A_bartender_shakes_a_cocktail_pours_it_into_a_glass_and_then_garnishes_it_with_a_lemon_wedge_seed7.mp4,480,832,165,16,10.3125,True,102.41754650371149,15437736960,14722.5732421875,4.414506364707783,12076646400,2735673120,203.52188245300204,6.304347584955394,1019.4555128877982,101.94555128877982,,,,,,,,,,,,,,,,,results/runs/backfill_age_tier_int2_9bbee19b8cfd_10s,,,,13.671599411302177,0.4633159932063946,0.523035939410417,,,,,0.8618255615234375,0.4690668356115168,0.7578437297718554,0.45656568109989165,101.94555128877982,14646.36328125,14722.5732421875,10,10,10,0,3,0.47335733421325676
